Date,Open,High,Low,Close,Adj Close,Volume
10/12/2020,146.0,165.0,141.25,144.71,144.71,70447500
11/12/2020,146.55,151.5,135.1,139.25,139.25,26980800
14/12/2020,135.0,135.3,125.16,130.0,130.0,16966100
15/12/2020,126.69,127.6,121.5,124.8,124.8,10914400
16/12/2020,125.83,142.0,124.91,137.99,137.99,20409600
17/12/2020,143.0,152.45,142.67,147.05,147.05,15054700
18/12/2020,150.45,159.0,150.3,157.3,157.3,15954200
21/12/2020,155.31,172.0,145.11,163.02,163.02,17788100
22/12/2020,170.0,174.97,161.05,163.19,163.19,9872600
23/12/2020,162.81,168.25,155.5,158.01,158.01,5852500
24/12/2020,159.16,162.79,154.11,154.84,154.84,3621400
28/12/2020,158.6,163.64,147.52,149.0,149.0,6229200
29/12/2020,150.0,151.65,143.12,150.0,150.0,5402300
30/12/2020,151.34,152.81,145.6,148.43,148.43,3462400
31/12/2020,146.9,147.89,144.51,146.8,146.8,2795800
04/01/2021,150.99,151.01,137.0,139.15,139.15,6409900
05/01/2021,138.28,149.0,137.25,148.3,148.3,5974200
06/01/2021,145.75,148.35,141.11,142.77,142.77,4213900
07/01/2021,146.37,154.42,145.26,151.27,151.27,4482800
08/01/2021,153.45,155.54,147.25,149.77,149.77,4615600
11/01/2021,147.99,150.5,144.02,148.13,148.13,2801900
12/01/2021,148.08,163.88,143.61,160.8,160.8,8123600
13/01/2021,160.81,178.62,159.35,169.99,169.99,12529700
14/01/2021,175.54,187.42,174.98,180.5,180.5,9926500
15/01/2021,184.58,185.99,164.86,169.27,169.27,8575700
19/01/2021,173.0,178.6,166.6,173.69,173.69,4685400
20/01/2021,176.01,176.31,161.0,161.83,161.83,8517400
21/01/2021,164.99,183.47,155.33,180.4,180.4,17618400
22/01/2021,178.09,185.31,175.19,181.87,181.87,7136800
25/01/2021,186.05,192.47,170.03,177.53,177.53,7472900
26/01/2021,180.0,193.0,177.3,192.74,192.74,6460900
27/01/2021,187.64,216.0,185.5,201.25,201.25,11019800
28/01/2021,202.6,212.84,187.05,187.37,187.37,7077700
